ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
157	"ENSG00000128298"	"BAIAP2L2"	chr22	-	38087123	38088964	38087123	38087264	38088747	38088964	157	0,2,0	0,1,1	5,6,6	1,3,1	1632	149	1	1.0	NA,0.154,0.0	0.313,0.154,0.354	-0.197
160	"ENSG00000188130"	"MAPK12"	chr22	-	50255614	50256199	50255614	50255694	50256084	50256199	160	119,122,131	6,5,9	91,75,115	2,7,4	539	149	0.617558621252	0.9779358170956531	0.846,0.871,0.801	0.926,0.748,0.888	-0.015
161	"ENSG00000128159"	"TUBGCP6"	chr22	-	50217917	50218402	50217917	50218117	50218188	50218402	161	22,36,25	44,48,37	46,63,50	25,32,51	220	149	0.000385197684019	0.0026070123830278726	0.253,0.337,0.314	0.555,0.571,0.399	-0.207
162	"ENSG00000128159"	"TUBGCP6"	chr22	-	50219287	50219791	50219287	50219456	50219643	50219791	162	58,54,33	77,63,71	42,83,79	52,68,106	336	149	0.123587078588	0.3013010539207282	0.25,0.275,0.171	0.264,0.351,0.248	-0.056
163	"ENSG00000128159"	"TUBGCP6"	chr22	-	50219956	50221874	50219956	50220015	50220191	50221874	163	140,153,181	2,6,4	118,182,164	4,2,0	325	149	0.0998153822077	0.25559055334438874	0.97,0.921,0.954	0.931,0.977,1.0	-0.021
164	"ENSG00000128159"	"TUBGCP6"	chr22	-	50219956	50221874	50219956	50220015	50220250	50221874	164	160,182,214	33,16,38	146,220,209	18,37,27	384	149	0.701085310676	1.0	0.653,0.815,0.686	0.759,0.698,0.75	-0.018
165	"ENSG00000128159"	"TUBGCP6"	chr22	-	50219956	50221874	50219956	50220015	50221274	50221874	165	868,947,938	0,0,2	746,946,996	1,0,0	1408	149	1	1.0	1.0,1.0,0.98	0.987,1.0,1.0	-0.002
166	"ENSG00000170638"	"TRABD"	chr22	+	50197822	50198186	50197822	50197995	50198074	50198186	166	132,164,130	273,256,280	121,184,174	211,191,204	228	149	0.00331826760621	0.015876212335878232	0.24,0.295,0.233	0.273,0.386,0.358	-0.083
167	"ENSG00000184702"	"SEPTIN5"	chr22	+	19721821	19722339	19721821	19721957	19722236	19722339	167	32,23,18	150,134,100	26,30,26	54,50,69	428	149	7.05753089736e-06	8.146468946860638e-05	0.069,0.056,0.059	0.144,0.173,0.116	-0.083
169	"ENSG00000100417"	"PMM1"	chr22	-	41583958	41584372	41583958	41584058	41584280	41584372	169	15,24,16	205,174,173	39,41,30	97,85,88	371	149	2.84661183514e-13	1.4378255484069557e-11	0.029,0.052,0.036	0.139,0.162,0.12	-0.101
170	"ENSG00000015475"	"BID"	chr22	-	17739348	17740176	17739348	17739488	17740081	17740176	170	4,4,11	0,0,0	4,5,3	0,0,1	742	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.376	0.208
171	"ENSG00000075275"	"CELSR1"	chr22	-	46361173	46364251	46361173	46363247	46363995	46364251	171	8,8,5	3,5,10	13,11,13	2,2,4	897	149	0.00696316363873	0.02942435123249971	0.307,0.21,0.077	0.519,0.477,0.351	-0.251
173	"ENSG00000100335"	"MIEF1"	chr22	+	39503695	39503877	39503695	39503722	39503810	39503877	173	5,1,0	0,0,0	1,1,4	1,0,0	237	149	1	1.0	1.0,1.0,NA	0.386,1.0,1.0	0.205
174	"ENSG00000100031"	"GGT1"	chr22	+	24610249	24610531	24610249	24610336	24610413	24610531	174	6,6,11	1,0,0	6,13,6	0,0,0	226	149	1	1.0	0.798,1.0,1.0	1.0,1.0,1.0	-0.067
175	"ENSG00000100031"	"GGT1"	chr22	+	24610249	24610531	24610249	24610336	24610454	24610531	175	16,12,13	3,1,3	7,17,9	1,0,1	267	149	0.00398369889147	0.018472777484413568	0.749,0.87,0.707	0.796,1.0,0.834	-0.101
177	"ENSG00000100031"	"GGT1"	chr22	+	24628080	24628388	24628080	24628193	24628274	24628388	177	0,0,0	8,3,7	0,2,4	21,23,20	230	149	0.121603966009	0.2982600017266543	0.0,0.0,0.0	0.0,0.053,0.115	-0.056
178	"ENSG00000100014"	"SPECC1L"	chr22	+	24321287	24322918	24321287	24321323	24321404	24322918	178	71,68,56	7,2,6	57,65,66	4,2,5	230	149	0.474744337006	0.8230651647793495	0.868,0.957,0.858	0.902,0.955,0.895	-0.023
179	"ENSG00000099992"	"TBC1D10A"	chr22	-	30293650	30294110	30293650	30293805	30293920	30294110	179	1,2,2	36,46,48	2,1,3	47,30,34	264	149	0.566463727515	0.9279943433343252	0.015,0.024,0.023	0.023,0.018,0.047	-0.009
180	"ENSG00000100359"	"SGSM3"	chr22	+	40407016	40407328	40407016	40407071	40407200	40407328	180	39,27,40	169,180,186	50,49,46	126,159,150	278	149	0.0013484035061	0.007461827049197499	0.11,0.074,0.103	0.175,0.142,0.141	-0.057
181	"ENSG00000100359"	"SGSM3"	chr22	+	40407016	40407568	40407016	40407328	40407412	40407568	181	57,59,46	162,161,193	73,85,79	144,146,138	233	149	9.13581490777e-05	0.000749794362005202	0.184,0.19,0.132	0.245,0.271,0.268	-0.093
182	"ENSG00000100359"	"SGSM3"	chr22	+	40408793	40409372	40408793	40408842	40408932	40409372	182	45,45,45	168,158,149	63,79,75	131,140,123	239	149	1.15858978152e-05	0.00012385719738237954	0.143,0.151,0.158	0.231,0.26,0.275	-0.105
183	"ENSG00000100359"	"SGSM3"	chr22	+	40408932	40409372	40408932	40409018	40409249	40409372	183	123,164,157	66,76,78	147,206,205	51,62,64	380	149	0.00192794082037	0.010013583584613264	0.422,0.458,0.441	0.531,0.566,0.557	-0.111
184	"ENSG00000100359"	"SGSM3"	chr22	+	40408793	40409372	40408793	40408842	40409339	40409372	184	201,257,243	0,0,0	212,286,320	2,0,0	646	149	1	1.0	1.0,1.0,1.0	0.961,1.0,1.0	0.013
185	"ENSG00000100359"	"SGSM3"	chr22	+	40408932	40409372	40408932	40409018	40409339	40409372	185	193,244,236	11,10,6	198,258,292	9,8,11	470	149	0.828093420208	1.0	0.848,0.886,0.926	0.875,0.911,0.894	-0.007
187	"ENSG00000100124"	"ANKRD54"	chr22	-	37832957	37833206	37832957	37833082	37833158	37833206	187	15,14,23	105,88,80	19,22,28	89,103,94	225	149	0.264637140668	0.5406240827001542	0.086,0.095,0.16	0.124,0.124,0.165	-0.024
188	"ENSG00000205593"	"DENND6B"	chr22	-	50313813	50314272	50313813	50313878	50314206	50314272	188	5,18,15	1,5,10	15,16,13	2,4,1	477	149	0.0615671486322	0.17559978032371754	0.61,0.529,0.319	0.701,0.555,0.802	-0.2
191	"ENSG00000198089"	"SFI1"	chr22	+	31604868	31606430	31604868	31604945	31606327	31606430	191	72,89,79	41,40,43	73,70,51	36,35,32	1531	149	0.850809334834	1.0	0.146,0.178,0.152	0.165,0.163,0.134	0.005
192	"ENSG00000198089"	"SFI1"	chr22	+	31618114	31618547	31618114	31618226	31618313	31618547	192	8,12,13	40,39,49	8,9,7	22,53,46	236	149	0.371816894978	0.6941934883662684	0.112,0.163,0.143	0.187,0.097,0.088	0.015
195	"ENSG00000099917"	"MED15"	chr22	+	20554935	20555148	20554935	20554995	20555076	20555148	195	239,250,216	5,3,3	137,201,199	4,2,6	230	149	0.436427472591	0.7775930773484532	0.969,0.982,0.979	0.957,0.985,0.956	0.011
212	"ENSG00000292982"	"WASH5P"	chr19	-	65821	66499	65821	66047	66345	66499	212	9,3,8	0,0,2	12,9,9	0,0,1	447	149	1	1.0	1.0,1.0,0.571	1.0,1.0,0.75	-0.06
214	"ENSG00000130299"	"GTPBP3"	chr19	+	17338007	17338451	17338007	17338255	17338364	17338451	214	24,28,34	245,232,235	29,40,40	181,190,183	258	149	0.00518366891929	0.023002530829349374	0.054,0.065,0.077	0.085,0.108,0.112	-0.036
215	"ENSG00000130299"	"GTPBP3"	chr19	+	17338953	17339266	17338953	17339026	17339122	17339266	215	82,111,88	435,403,394	92,145,127	287,310,338	245	149	1.28163288828e-05	0.0001352955644758861	0.103,0.143,0.12	0.163,0.221,0.186	-0.068
216	"ENSG00000160117"	"ANKLE1"	chr19	+	17282655	17283002	17282655	17282761	17282863	17283002	216	1,2,4	5,0,1	1,4,0	1,0,0	251	149	1	1.0	0.106,1.0,0.704	0.372,1.0,NA	-0.083
218	"ENSG00000142453"	"CARM1"	chr19	+	10920833	10921127	10920833	10920946	10921049	10921127	218	20,10,18	417,441,356	18,14,17	288,322,348	252	149	0.267761574586	0.5455261533119209	0.028,0.013,0.029	0.036,0.025,0.028	-0.006
219	"ENSG00000183207"	"RUVBL2"	chr19	+	49009972	49010611	49009972	49010066	49010487	49010611	219	50,38,59	870,797,805	75,97,72	799,719,713	570	149	5.90256219823e-06	6.995698126595115e-05	0.015,0.012,0.019	0.024,0.034,0.026	-0.013
220	"ENSG00000181027"	"FKRP"	chr19	+	46748514	46748884	46748514	46748665	46748774	46748884	220	3,3,0	0,8,3	10,5,11	0,3,0	258	149	0.0014613785338	0.007946773732210116	1.0,0.178,0.0	1.0,0.49,1.0	-0.437
221	"ENSG00000090372"	"STRN4"	chr19	-	46721985	46722340	46721985	46722072	46722241	46722340	221	49,45,40	275,273,277	30,47,39	181,283,243	318	149	0.97689572108	1.0	0.077,0.072,0.063	0.072,0.072,0.07	-0.001
222	"ENSG00000105204"	"DYRK1B"	chr19	-	39826671	39826987	39826671	39826867	39826951	39826987	222	38,42,27	0,1,0	15,38,31	2,4,2	233	149	0.000536264272003	0.0034550569934664035	1.0,0.964,1.0	0.827,0.859,0.908	0.123
223	"ENSG00000076928"	"ARHGEF1"	chr19	+	41892024	41892373	41892024	41892123	41892330	41892373	223	15,15,5	46,23,27	12,18,11	18,25,32	356	149	0.183012854363	0.40373856243742673	0.12,0.214,0.072	0.218,0.232,0.126	-0.057
224	"ENSG00000167604"	"NFKBID"	chr19	-	35895979	35896538	35895979	35896128	35896391	35896538	224	4,13,9	0,1,0	25,23,14	0,0,0	412	149	1	1.0	1.0,0.825,1.0	1.0,1.0,1.0	-0.058
225	"ENSG00000167604"	"NFKBID"	chr19	-	35896725	35897058	35896725	35896831	35896912	35897058	225	6,19,7	7,4,1	4,10,8	8,1,7	230	149	0.400867856145	0.7322649236279781	0.357,0.755,0.819	0.245,0.866,0.425	0.132
226	"ENSG00000129351"	"ILF3"	chr19	+	10681218	10682192	10681218	10681329	10681992	10682192	226	724,817,820	1174,1103,1003	551,616,604	795,746,782	812	149	0.549536892434	0.9098820004525627	0.102,0.12,0.13	0.113,0.132,0.124	-0.006
227	"ENSG00000129351"	"ILF3"	chr19	+	10683916	10685765	10683916	10683970	10684415	10685765	227	57,69,77	831,747,742	56,69,66	563,690,683	594	149	0.395700870769	0.725456566035623	0.017,0.023,0.025	0.024,0.024,0.024	-0.002
228	"ENSG00000129351"	"ILF3"	chr19	+	10683916	10685765	10683916	10683970	10684858	10685765	228	1333,1106,1131	6,5,4	1029,943,1036	1,4,5	1037	149	0.459863348881	0.8038145114195425	0.97,0.969,0.976	0.993,0.971,0.968	-0.006
229	"ENSG00000104824"	"HNRNPL"	chr19	-	38840095	38840559	38840095	38840376	38840487	38840559	229	104,92,91	945,872,787	210,195,195	715,753,670	260	149	0	0.0	0.059,0.057,0.062	0.144,0.129,0.143	-0.079
233	"ENSG00000104960"	"PTOV1"	chr19	+	49860267	49860742	49860267	49860336	49860613	49860742	233	49,46,58	294,262,262	62,59,45	142,192,201	426	149	0.000680018831345	0.004208734970972426	0.055,0.058,0.072	0.132,0.097,0.073	-0.039
234	"ENSG00000099817"	"POLR2E"	chr19	-	1093903	1095375	1093903	1094078	1095258	1095375	234	20,20,19	949,881,1004	32,25,33	940,931,921	1329	149	1	1.0	0.002,0.003,0.002	0.004,0.003,0.004	-0.001
235	"ENSG00000076662"	"ICAM3"	chr19	-	10335065	10335976	10335065	10335353	10335670	10335976	235	0,3,2	0,0,2	0,0,0	1,0,0	466	149	1	1.0	NA,1.0,0.242	0.0,NA,NA	0.621
238	"ENSG00000161847"	"RAVER1"	chr19	-	10320654	10320951	10320654	10320763	10320857	10320951	238	120,80,104	0,0,0	38,92,85	0,0,1	243	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.981	0.006
239	"ENSG00000161847"	"RAVER1"	chr19	-	10320654	10320951	10320654	10320782	10320857	10320951	239	113,76,94	2,3,7	36,88,76	2,1,1	224	149	0.0474787820717	0.14207765959109908	0.974,0.944,0.899	0.923,0.983,0.981	-0.023
240	"ENSG00000073008"	"PVR"	chr19	+	44657761	44661323	44657761	44657910	44661291	44661323	240	587,727,531	9,5,4	312,367,385	10,3,7	3530	149	0.097098428117	0.24974804169806628	0.734,0.86,0.849	0.568,0.838,0.699	0.113
241	"ENSG00000073008"	"PVR"	chr19	+	44659509	44661323	44659509	44659625	44661291	44661323	241	359,449,334	1,0,6	179,220,248	1,0,3	1815	149	0.778950662452	1.0	0.967,1.0,0.82	0.936,1.0,0.872	-0.007
242	"ENSG00000105677"	"TMEM147"	chr19	+	35546671	35547029	35546671	35546808	35546944	35547029	242	27,30,24	586,543,584	87,108,98	489,468,487	285	149	0	0.0	0.024,0.028,0.021	0.085,0.108,0.095	-0.072
243	"ENSG00000105677"	"TMEM147"	chr19	+	35546671	35547240	35546671	35546808	35547118	35547240	243	42,47,36	2,0,0	129,156,135	28,13,16	459	149	2.32256928689e-07	3.981698508686593e-06	0.872,1.0,1.0	0.599,0.796,0.733	0.248
244	"ENSG00000105677"	"TMEM147"	chr19	+	35546671	35547240	35546671	35547029	35547118	35547240	244	49,39,41	526,495,573	85,79,80	448,497,482	238	149	6.15457113051e-08	1.187674418672263e-06	0.055,0.047,0.043	0.106,0.091,0.094	-0.049
245	"ENSG00000130529"	"TRPM4"	chr19	+	49188640	49189091	49188640	49188770	49188945	49189091	245	2,1,3	44,44,36	2,3,2	21,24,28	324	149	0.299600922114	0.5950901398337198	0.02,0.01,0.037	0.042,0.054,0.032	-0.02
246	"ENSG00000130529"	"TRPM4"	chr19	+	49211163	49211834	49211163	49211269	49211493	49211834	246	0,1,2	25,28,19	1,2,10	23,20,26	373	149	0.00190774924337	0.009936138965814962	0.0,0.014,0.04	0.017,0.038,0.133	-0.045
249	"ENSG00000291128"	"APOC1P1"	chr19	+	44926798	44927033	44926798	44926829	44926955	44927033	249	3,4,1	2,2,0	2,3,1	1,1,0	275	149	0.0232830622704	0.07993993003970365	0.448,0.52,1.0	0.52,0.619,1.0	-0.057
250	"ENSG00000167460"	"TPM4"	chr19	+	16088026	16089120	16088026	16088097	16089044	16089120	250	23,28,22	634,650,638	10,20,22	419,352,391	1096	149	1	1.0	0.005,0.006,0.005	0.003,0.008,0.008	-0.001
252	"ENSG00000267106"	"ZNF561-AS1"	chr19	+	9626783	9627806	9626783	9626860	9627712	9627806	252	1,0,3	0,0,1	1,5,4	0,0,1	1001	149	1	1.0	1.0,NA,0.309	1.0,1.0,0.373	-0.137
253	"ENSG00000267106"	"ZNF561-AS1"	chr19	+	9626783	9627806	9626783	9626860	9627715	9627806	253	1,0,3	0,0,1	1,5,4	1,0,4	1004	149	1	1.0	1.0,NA,0.308	0.129,1.0,0.129	0.235
255	"ENSG00000005007"	"UPF1"	chr19	+	18865288	18865778	18865288	18865450	18865560	18865778	255	4,4,4	264,258,256	7,10,9	188,222,245	259	149	0.0110599713564	0.04318147472163963	0.009,0.009,0.009	0.021,0.025,0.021	-0.013
257	"ENSG00000142002"	"DPP9"	chr19	-	4684662	4685771	4684662	4684809	4685625	4685771	257	6,10,8	73,70,61	11,21,18	35,42,49	965	149	8.61441634525e-06	9.705403804543639e-05	0.013,0.022,0.02	0.046,0.072,0.054	-0.039
262	"ENSG00000130816"	"DNMT1"	chr19	-	10139675	10140328	10139675	10139817	10140045	10140328	262	50,49,40	321,304,247	92,137,125	212,188,188	377	149	0	0.0	0.058,0.06,0.06	0.146,0.224,0.208	-0.133
263	"ENSG00000130816"	"DNMT1"	chr19	-	10139675	10140328	10139675	10139849	10140045	10140328	263	41,36,29	0,0,0	86,126,118	0,4,0	345	149	0.449027981099	0.7910544442301204	1.0,1.0,1.0	1.0,0.932,1.0	0.023
264	"ENSG00000130816"	"DNMT1"	chr19	-	10141104	10142220	10141104	10141189	10142027	10142220	264	199,210,182	349,370,319	178,252,267	211,268,233	987	149	1.21131095676e-06	1.7701604389467495e-05	0.079,0.079,0.079	0.113,0.124,0.147	-0.049
265	"ENSG00000130816"	"DNMT1"	chr19	-	10141104	10142220	10141104	10141189	10142079	10142220	265	293,288,265	10,11,11	231,317,360	6,8,9	1039	149	0.145761204471	0.34321786189982423	0.808,0.79,0.776	0.847,0.85,0.852	-0.058
266	"ENSG00000130816"	"DNMT1"	chr19	-	10160017	10160418	10160017	10160063	10160383	10160418	266	27,38,23	370,368,413	29,29,20	260,333,345	469	149	0.671698332593	1.0	0.023,0.032,0.017	0.034,0.027,0.018	-0.002
267	"ENSG00000261824"	"LINC00662"	chr19	-	27792999	27793893	27792999	27793232	27793531	27793893	267	4,8,14	14,20,16	16,13,13	3,13,12	448	149	0.0139300758076	0.05203383856382263	0.087,0.117,0.225	0.639,0.25,0.265	-0.242
270	"ENSG00000176840"	"MIR7-3HG"	chr19	+	4769131	4769351	4769131	4769169	4769283	4769351	270	0,0,0	0,0,1	9,2,5	1,2,2	263	149	1	1.0	NA,NA,0.0	0.836,0.362,0.586	-0.595
281	"ENSG00000090013"	"BLVRB"	chr19	-	40458173	40458545	40458173	40458244	40458380	40458545	281	5,5,5	168,220,186	14,18,15	209,174,170	285	149	2.07218598108e-05	0.0002058054388853678	0.015,0.012,0.014	0.034,0.051,0.044	-0.029
284	"ENSG00000104856"	"RELB"	chr19	+	45034243	45034528	45034243	45034312	45034450	45034528	284	2,1,2	25,16,23	0,1,3	12,19,21	287	149	0.724614136247	1.0	0.04,0.031,0.043	0.0,0.027,0.069	0.006
285	"ENSG00000160007"	"ARHGAP35"	chr19	+	46987988	46989675	46987988	46988066	46989543	46989675	285	1,5,1	51,61,73	2,1,6	49,66,68	1626	149	1	1.0	0.002,0.007,0.001	0.004,0.001,0.008	-0.001
286	"ENSG00000105650"	"PDE4C"	chr19	-	18220402	18220923	18220402	18220515	18220873	18220923	286	5,4,1	0,0,0	1,5,4	0,2,0	507	149	0.670549856051	1.0	1.0,1.0,1.0	1.0,0.424,1.0	0.192
288	"ENSG00000131944"	"FAAP24"	chr19	+	32973183	32973562	32973183	32973302	32973425	32973562	288	2,0,3	21,21,21	0,2,0	24,17,24	272	149	0.640979373445	0.9993519608079706	0.05,0.0,0.073	0.0,0.061,0.0	0.021
289	"ENSG00000131944"	"FAAP24"	chr19	+	32973183	32973562	32973183	32973302	32973483	32973562	289	11,5,14	5,0,2	5,8,4	1,2,0	330	149	0.145796904663	0.34321786189982423	0.498,1.0,0.76	0.693,0.644,1.0	-0.026
290	"ENSG00000105486"	"LIG1"	chr19	-	48143542	48143963	48143542	48143599	48143877	48143963	290	1,3,4	0,0,0	6,4,2	0,0,2	427	149	0.486846372169	0.8374870393014615	1.0,1.0,1.0	1.0,1.0,0.259	0.247
291	"ENSG00000105486"	"LIG1"	chr19	-	48143542	48143963	48143542	48143599	48143882	48143963	291	2,4,4	134,129,106	6,8,3	99,112,123	432	149	0.252400313415	0.5207140237832484	0.005,0.011,0.013	0.02,0.024,0.008	-0.008
292	"ENSG00000188493"	"ACTMAP"	chr19	-	40740855	40742770	40740855	40741439	40742398	40742770	292	499,484,472	1,6,1	262,445,489	1,2,3	1108	149	0.96574419969	1.0	0.985,0.916,0.984	0.972,0.968,0.956	-0.004
293	"ENSG00000188493"	"ACTMAP"	chr19	-	40740855	40742770	40740855	40741439	40742514	40742770	293	542,526,517	0,2,0	280,503,524	0,0,0	1224	149	1	1.0	1.0,0.97,1.0	1.0,1.0,1.0	-0.01
294	"ENSG00000188493"	"ACTMAP"	chr19	-	40740855	40742770	40740855	40741439	40742576	40742770	294	588,547,552	3,5,4	298,532,548	4,4,7	1286	149	0.27334980379	0.5551081012745656	0.958,0.927,0.941	0.896,0.939,0.901	0.03
295	"ENSG00000105397"	"TYK2"	chr19	-	10353527	10354234	10353527	10353646	10354041	10354234	295	101,101,87	57,60,76	122,165,145	48,54,51	544	149	7.60097895208e-05	0.0006370263651821167	0.327,0.316,0.239	0.41,0.456,0.438	-0.141
296	"ENSG00000105397"	"TYK2"	chr19	-	10356567	10357918	10356567	10356718	10357763	10357918	296	88,110,83	110,110,101	81,113,117	103,107,83	1194	149	0.174277475967	0.38978076794283567	0.091,0.111,0.093	0.089,0.116,0.15	-0.02
297	"ENSG00000105397"	"TYK2"	chr19	-	10364850	10365898	10364850	10365048	10365516	10365898	297	7,13,19	101,91,100	36,49,40	55,70,57	617	149	2.77555756156e-15	1.8989860189364147e-13	0.016,0.033,0.044	0.136,0.145,0.145	-0.111
298	"ENSG00000105369"	"CD79A"	chr19	+	41878989	41879653	41878989	41879175	41879534	41879653	298	1,2,0	0,1,0	0,0,3	0,0,0	508	149	1	1.0	1.0,0.37,NA	NA,NA,1.0	-0.315
299	"ENSG00000105369"	"CD79A"	chr19	+	41878989	41879653	41878989	41879289	41879534	41879653	299	0,0,0	0,2,1	0,0,1	0,6,3	394	149	1	1.0	NA,0.0,0.0	NA,0.0,0.112	-0.056
301	"ENSG00000105699"	"LSR"	chr19	+	35266678	35266967	35266678	35266738	35266835	35266967	301	2,2,6	67,62,59	14,18,18	48,83,76	246	149	6.867896295e-07	1.0701405282850931e-05	0.018,0.019,0.058	0.15,0.116,0.125	-0.099
302	"ENSG00000105699"	"LSR"	chr19	+	35266678	35266967	35266678	35266738	35266838	35266967	302	3,3,8	11,11,4	14,19,18	14,13,9	249	149	0.0430963342808	0.13157931513075083	0.14,0.14,0.545	0.374,0.467,0.545	-0.187
303	"ENSG00000076944"	"STXBP2"	chr19	+	7639730	7640809	7639730	7639807	7640697	7640809	303	18,21,21	0,0,0	25,21,32	0,1,2	1039	149	0.841407641781	1.0	1.0,1.0,1.0	1.0,0.751,0.696	0.184
304	"ENSG00000076944"	"STXBP2"	chr19	+	7639730	7640809	7639730	7639807	7640730	7640809	304	22,31,27	130,123,136	31,25,40	54,113,75	1072	149	0.00050114055574	0.00328535176175892	0.023,0.034,0.027	0.074,0.03,0.069	-0.03
305	"ENSG00000076944"	"STXBP2"	chr19	+	7639730	7640809	7639730	7639807	7640739	7640809	305	25,32,29	0,1,2	33,27,45	1,0,0	1081	149	0.773876757409	1.0	1.0,0.815,0.667	0.82,1.0,1.0	-0.113
306	"ENSG00000076944"	"STXBP2"	chr19	+	7642428	7642823	7642428	7642536	7642765	7642823	306	4,3,1	129,129,127	8,8,15	78,122,109	378	149	2.13330449182e-05	0.00021069881371964984	0.012,0.009,0.003	0.039,0.025,0.051	-0.03
307	"ENSG00000076944"	"STXBP2"	chr19	+	7647161	7647511	7647161	7647247	7647353	7647511	307	12,12,14	118,88,88	22,29,23	52,84,88	255	149	2.78020458345e-05	0.00026253224209591845	0.056,0.074,0.085	0.198,0.168,0.132	-0.094
309	"ENSG00000104904"	"OAZ1"	chr19	+	2271384	2271530	2271384	2271442	2271443	2271530	309	3618,3554,3874	0,0,1	3691,3469,3706	1,0,0	150	149	1	1.0	1.0,1.0,1.0	1.0,1.0,1.0	0.0
310	"ENSG00000104904"	"OAZ1"	chr19	+	2271384	2271954	2271384	2271530	2271781	2271954	310	176,208,224	3680,3737,3904	215,309,262	3815,3731,3906	400	149	0.0157446437673	0.05771757866181189	0.018,0.02,0.021	0.021,0.03,0.024	-0.005
313	"ENSG00000105640"	"RPL18A"	chr19	+	17861292	17861472	17861292	17861307	17861424	17861472	313	21204,21361,22711	219,257,229	15420,13787,14204	518,475,556	266	149	0	0.0	0.982,0.979,0.982	0.943,0.942,0.935	0.041
314	"ENSG00000105726"	"ATP13A1"	chr19	-	19645197	19645790	19645197	19645532	19645646	19645790	314	13,13,6	92,97,93	25,19,19	109,130,134	263	149	0.0726277819953	0.19992563544134156	0.074,0.071,0.035	0.115,0.076,0.074	-0.028
315	"ENSG00000105726"	"ATP13A1"	chr19	-	19645646	19645985	19645646	19645790	19645873	19645985	315	24,19,18	101,89,106	14,20,13	117,165,149	232	149	0.00420511309252	0.01927386183575245	0.132,0.121,0.098	0.071,0.072,0.053	0.052
316	"ENSG00000105726"	"ATP13A1"	chr19	-	19647413	19647759	19647413	19647528	19647598	19647759	316	23,19,14	97,111,114	17,21,19	90,115,127	219	149	0.984168760042	1.0	0.139,0.104,0.077	0.114,0.111,0.092	0.001
317	"ENSG00000105726"	"ATP13A1"	chr19	-	19649740	19651797	19649740	19649940	19651688	19651797	317	62,81,76	72,83,77	53,95,86	75,116,109	1897	149	0.216719752302	0.4625548983275849	0.063,0.071,0.072	0.053,0.06,0.058	0.012
318	"ENSG00000105726"	"ATP13A1"	chr19	-	19655315	19655654	19655315	19655453	19655527	19655654	318	14,11,9	67,77,87	13,9,12	65,88,93	223	149	0.827773550012	1.0	0.123,0.087,0.065	0.118,0.064,0.079	0.005
319	"ENSG00000105726"	"ATP13A1"	chr19	-	19656659	19656916	19656659	19656766	19656846	19656916	319	31,46,44	57,60,45	53,72,59	55,87,74	229	149	0.46546685761	0.8116551367870389	0.261,0.333,0.389	0.385,0.35,0.342	-0.031
320	"ENSG00000089639"	"GMIP"	chr19	-	19635414	19635721	19635414	19635569	19635643	19635721	320	1,1,3	10,5,5	4,5,7	12,13,9	223	149	0.0889083524764	0.23354125600813289	0.063,0.118,0.286	0.182,0.204,0.342	-0.087
321	"ENSG00000175221"	"MED16"	chr19	-	867962	868499	867962	868251	868410	868499	321	158,124,150	0,0,2	126,166,139	0,0,0	308	149	1	1.0	1.0,1.0,0.973	1.0,1.0,1.0	-0.009
322	"ENSG00000175221"	"MED16"	chr19	-	867962	868499	867962	868251	868415	868499	322	158,126,153	0,1,0	126,168,142	1,0,0	313	149	1	1.0	1.0,0.984,1.0	0.984,1.0,1.0	0.0
331	"ENSG00000249115"	"HAUS5"	chr19	+	35613867	35614059	35613867	35613900	35614034	35614059	331	7,7,12	114,114,130	10,16,13	127,140,159	283	149	0.34344808966	0.6540600680484939	0.031,0.031,0.046	0.04,0.057,0.041	-0.01
332	"ENSG00000249115"	"HAUS5"	chr19	+	35619612	35620123	35619612	35619758	35620011	35620123	332	106,118,131	62,44,46	127,155,140	47,66,61	402	149	0.830260072427	1.0	0.388,0.498,0.514	0.5,0.465,0.46	-0.008
333	"ENSG00000224910"	"LINC01766"	chr19	+	35600640	35601499	35600640	35600754	35601304	35601499	333	0,4,1	1,0,0	3,0,0	0,0,0	699	149	1	1.0	0.0,1.0,1.0	1.0,NA,NA	-0.333
338	"ENSG00000130244"	"FAM98C"	chr19	+	38403337	38403694	38403337	38403486	38403559	38403694	338	0,1,6	73,57,51	1,1,2	56,45,49	222	149	0.369203527814	0.6913724185937208	0.0,0.012,0.073	0.012,0.015,0.027	0.01
339	"ENSG00000130244"	"FAM98C"	chr19	+	38405518	38407077	38405518	38405635	38406909	38407077	339	80,47,49	57,42,37	26,61,37	18,31,33	1423	149	0.49268904937	0.845354358874832	0.128,0.105,0.122	0.131,0.171,0.105	-0.017
340	"ENSG00000099625"	"CBARP"	chr19	-	1228286	1231275	1228286	1230142	1231100	1231275	340	40,44,45	8,6,11	56,96,79	7,10,4	1107	149	0.0329259724292	0.10594308187351825	0.402,0.497,0.355	0.518,0.564,0.727	-0.185
